,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
89030,10,CASH_IN,1,C1,4,4,C6,0,0,0
89031,10,PAYMENT,1,C1,4,4,M1,0,0,0
89032,10,PAYMENT,1,C2,1,1,M2,0,0,0
89033,10,CASH_OUT,2,C7,1,0,C1,2,3,0
89034,10,CASH_IN,1,C2,1,1,C5,0,0,0
89035,10,CASH_OUT,2,C9,1,0,C5,2,4,0
89036,10,PAYMENT,1,C1,0,0,M1,0,0,0
89037,10,CASH_OUT,1,C5,2,1,C2,1,2,0
89038,10,CASH_IN,1,C6,2,2,C1,0,0,0
89039,10,CASH_OUT,1,C1,2,2,C8,2,2,0
89040,10,CASH_OUT,2,C5,2,0,C8,2,4,0
89041,10,CASH_OUT,1,C2,1,0,C6,2,2,0
89042,10,CASH_IN,1,C1,1,2,C1,2,1,0
89043,10,CASH_OUT,2,C1,2,1,C1,1,2,0
89044,10,TRANSFER,4,C1,1,0,C5,2,4,0
89045,10,CASH_IN,2,C1,1,2,C5,2,2,0
89046,10,PAYMENT,1,C1,1,1,M2,0,0,0
89047,10,CASH_OUT,3,C3,1,0,C2,4,4,0
89048,10,PAYMENT,1,C1,1,1,M5,0,0,0
89049,10,CASH_OUT,1,C1,1,0,C2,1,2,0
89050,10,CASH_IN,1,C1,1,2,C2,1,0,0
89051,10,CASH_OUT,2,C1,1,0,C1,0,2,0
89052,10,CASH_OUT,1,C9,2,2,C5,1,2,0
89053,10,TRANSFER,5,C4,2,0,C1,5,5,0
89054,10,TRANSFER,5,C1,0,0,C7,9,8,0
89055,10,CASH_IN,1,C3,4,4,C1,4,4,0
89056,10,PAYMENT,1,C1,4,4,M1,0,0,0
89057,10,PAYMENT,1,C1,1,1,M8,0,0,0
89058,10,CASH_OUT,3,C3,1,0,C2,0,3,0
89059,10,TRANSFER,4,C6,1,0,C1,4,4,0
89060,10,CASH_OUT,2,C2,1,0,C9,4,4,0
89061,10,CASH_OUT,2,C4,1,0,C1,0,2,0
89062,10,PAYMENT,1,C1,0,0,M7,0,0,0
89063,10,PAYMENT,1,C1,0,0,M1,0,0,0
89064,10,CASH_IN,1,C1,1,2,C1,2,1,0
89065,10,CASH_OUT,2,C1,1,0,C1,4,4,1
89066,10,CASH_OUT,2,C2,1,0,C1,0,2,0
89067,10,PAYMENT,1,C7,1,1,M6,0,0,0
89068,10,PAYMENT,1,C8,1,1,M7,0,0,0
89069,10,CASH_OUT,2,C5,2,0,C1,0,2,0
89070,10,PAYMENT,1,C1,0,0,M1,0,0,0
89071,10,PAYMENT,1,C1,1,0,M2,0,0,0
89072,10,TRANSFER,2,C6,1,0,C1,5,5,0
89073,10,CASH_IN,1,C1,1,2,C1,4,4,0
89074,10,TRANSFER,4,C1,1,0,C3,0,4,0
89075,10,PAYMENT,1,C1,2,2,M1,0,0,0
89076,10,PAYMENT,1,C6,1,1,M1,0,0,0
89077,10,TRANSFER,4,C1,1,0,C1,4,5,0
89078,10,TRANSFER,2,C1,0,0,C2,4,4,0
89079,10,TRANSFER,2,C1,0,0,C8,4,4,0
89080,10,TRANSFER,2,C1,0,0,C2,3,4,0
89081,10,TRANSFER,4,C8,0,0,C8,8,6,0
89082,10,TRANSFER,2,C1,0,0,C5,5,5,0
89083,10,TRANSFER,2,C8,0,0,C5,4,4,0
89084,10,TRANSFER,4,C2,0,0,C1,8,6,0
89085,10,TRANSFER,1,C1,0,0,C1,2,2,0
89086,10,TRANSFER,3,C4,0,0,C4,5,5,0
89087,10,TRANSFER,2,C1,0,0,C9,5,5,0
89088,10,TRANSFER,2,C3,0,0,C9,2,3,0
89089,10,TRANSFER,1,C1,0,0,C6,2,2,0
89090,10,PAYMENT,1,C1,1,0,M1,0,0,0
89091,10,CASH_IN,1,C1,0,1,C6,2,2,0
89092,10,CASH_IN,1,C2,1,2,C1,2,2,0
89093,10,CASH_IN,2,C3,2,3,C9,4,3,0
89094,10,CASH_IN,1,C1,3,3,C1,2,1,0
89095,10,CASH_IN,1,C2,3,4,C3,2,1,0
89096,10,CASH_IN,1,C2,4,4,C1,2,0,0
89097,10,CASH_IN,1,C5,4,4,C6,2,2,0
89098,10,CASH_IN,1,C1,4,4,C8,6,6,0
89099,10,CASH_IN,1,C1,4,4,C2,2,1,0
89100,10,CASH_IN,1,C4,4,4,C1,4,3,0
89101,10,CASH_IN,1,C1,4,4,C5,4,4,0
89102,10,CASH_IN,1,C6,4,4,C2,5,5,0
89103,10,CASH_IN,2,C1,4,4,C2,4,3,0
89104,10,CASH_IN,2,C8,4,5,C7,2,2,0
89105,10,CASH_IN,2,C1,5,5,C1,5,5,0
89106,10,CASH_IN,1,C7,5,5,C1,1,1,0
89107,10,CASH_IN,1,C1,5,5,C1,4,4,0
89108,10,CASH_IN,1,C1,5,5,C1,2,1,0
89109,10,CASH_IN,2,C3,5,5,C1,2,2,0
89110,10,CASH_IN,1,C1,5,5,C2,5,4,0
89111,10,CASH_IN,1,C1,5,5,C1,1,1,0
89112,10,CASH_IN,2,C5,5,5,C3,5,4,0
89113,10,CASH_IN,1,C8,5,5,C4,2,2,0
89114,10,CASH_IN,1,C1,5,5,C1,3,3,0
89115,10,CASH_IN,1,C4,5,5,C1,5,5,0
89116,10,CASH_IN,2,C1,5,5,C6,3,2,0
89117,10,CASH_IN,1,C2,5,5,C7,6,6,0
89118,10,CASH_IN,2,C1,5,6,C1,3,2,0
89119,10,CASH_IN,2,C7,6,6,C5,5,5,0
89120,10,CASH_IN,1,C3,6,6,C7,1,1,0
89121,10,CASH_IN,1,C8,6,6,C7,2,0,0
89122,10,CASH_IN,1,C1,6,6,C1,6,6,0
89123,10,CASH_IN,1,C1,6,6,C4,2,2,0
89124,10,CASH_IN,1,C1,6,6,C3,2,1,0
89125,10,CASH_IN,1,C1,6,6,C8,2,1,0
89126,10,CASH_IN,1,C1,6,6,C7,4,4,0
89127,10,CASH_IN,1,C1,6,6,C3,2,2,0
89128,10,CASH_IN,1,C2,6,6,C4,1,1,0
89129,10,CASH_IN,1,C2,6,6,C1,5,5,0
89130,10,CASH_IN,1,C1,6,6,C4,3,2,0
89131,10,CASH_IN,1,C1,6,6,C1,5,5,0
89132,10,CASH_IN,2,C1,6,6,C1,3,2,0
89133,10,CASH_IN,1,C8,6,6,C4,1,1,0
89134,10,CASH_IN,1,C1,6,6,C4,4,4,0
89135,10,CASH_IN,1,C1,6,6,C5,1,0,0
89136,10,CASH_IN,1,C1,6,6,C1,4,4,0
89137,10,CASH_IN,1,C5,6,6,C2,4,4,0
89138,10,CASH_IN,2,C1,6,6,C1,4,4,0
89139,10,CASH_IN,1,C1,6,6,C2,5,4,0
89140,10,CASH_IN,1,C1,6,6,C1,2,1,0
89141,10,CASH_IN,1,C8,6,6,C1,3,3,0
89142,10,CASH_IN,1,C1,6,6,C6,2,2,0
89143,10,CASH_IN,1,C8,6,6,C1,8,6,0
89144,10,CASH_IN,1,C3,6,6,C2,3,2,0
89145,10,CASH_IN,1,C1,1,2,C1,0,0,0
89146,10,CASH_IN,1,C1,1,2,C2,6,6,0
89147,10,PAYMENT,1,C7,1,1,M1,0,0,0
89148,10,CASH_OUT,2,C1,1,0,C1,0,2,0
89149,10,CASH_OUT,1,C1,4,4,C3,6,6,0
89150,10,PAYMENT,1,C1,4,4,M1,0,0,0
89151,10,PAYMENT,1,C2,4,4,M1,0,0,0
89152,10,PAYMENT,1,C1,4,4,M1,0,0,0
89153,10,CASH_OUT,1,C2,1,0,C6,1,1,0
89154,10,CASH_IN,2,C1,0,2,C2,0,0,0
89155,10,DEBIT,1,C7,2,2,C5,1,2,0
89156,10,DEBIT,1,C4,2,2,C2,4,5,0
89157,10,DEBIT,1,C1,2,2,C1,4,4,0
89158,10,DEBIT,1,C5,2,2,C2,2,2,0
89159,10,DEBIT,1,C1,2,2,C8,1,1,0
89160,10,DEBIT,1,C2,2,2,C4,4,4,0
89161,10,DEBIT,1,C1,2,2,C1,9,8,0
89162,10,DEBIT,1,C1,2,2,C5,3,2,0
89163,10,DEBIT,1,C1,2,2,C1,2,2,0
89164,10,DEBIT,1,C6,2,2,C1,4,4,0
89165,10,DEBIT,1,C7,2,2,C1,4,4,0
89166,10,DEBIT,1,C2,2,2,C1,1,1,1
89167,10,DEBIT,1,C1,2,2,C2,4,4,0
89168,10,DEBIT,1,C7,2,2,C1,3,4,0
89169,10,DEBIT,1,C6,2,2,C8,3,3,0
89170,10,DEBIT,1,C2,2,2,C1,6,6,0
89171,10,TRANSFER,6,C1,1,0,C2,4,5,0
89172,10,PAYMENT,1,C2,1,0,M3,0,0,0
89173,10,PAYMENT,1,C3,0,0,M1,0,0,0
89174,10,CASH_OUT,1,C1,1,0,C1,5,5,0
89175,10,CASH_OUT,1,C3,1,0,C2,1,2,0
89176,10,PAYMENT,1,C1,1,1,M1,0,0,0
89177,10,PAYMENT,1,C1,1,1,M9,0,0,0
89178,10,CASH_OUT,1,C1,1,0,C1,2,2,0
89179,10,CASH_IN,1,C5,3,4,C3,2,0,0
89180,10,TRANSFER,2,C3,4,2,C1,4,4,0
89181,10,TRANSFER,1,C1,2,2,C6,2,2,0
89182,10,TRANSFER,5,C6,2,0,C1,5,5,0
89183,10,TRANSFER,4,C1,0,0,C1,8,6,0
89184,10,TRANSFER,5,C1,0,0,C1,6,6,0
89185,10,TRANSFER,4,C2,0,0,C1,5,5,0
89186,10,TRANSFER,5,C2,0,0,C1,5,5,0
89187,10,TRANSFER,1,C5,0,0,C9,2,2,0
89188,10,TRANSFER,2,C1,0,0,C2,8,6,0
89189,10,TRANSFER,3,C1,0,0,C2,4,4,0
89190,10,TRANSFER,2,C1,0,0,C8,3,4,0
89191,10,TRANSFER,1,C3,0,0,C5,6,6,0
89192,10,TRANSFER,2,C5,0,0,C1,5,5,1
89193,10,TRANSFER,3,C2,0,0,C8,4,5,0
89194,10,TRANSFER,4,C1,0,0,C1,5,5,0
89195,10,TRANSFER,1,C1,0,0,C1,3,3,0
89196,10,TRANSFER,1,C7,0,0,C9,4,4,0
89197,10,TRANSFER,4,C1,0,0,C4,5,6,0
89198,10,TRANSFER,3,C2,0,0,C4,5,5,0
89199,10,TRANSFER,1,C1,0,0,C2,5,5,0
89200,10,TRANSFER,4,C1,0,0,C9,4,5,0
89201,10,TRANSFER,5,C6,0,0,C1,5,5,0
89202,10,TRANSFER,4,C8,0,0,C1,4,5,0
89203,10,CASH_IN,1,C1,6,6,C1,1,0,0
89204,10,PAYMENT,1,C3,6,6,M1,0,0,0
89205,10,PAYMENT,1,C1,0,0,M1,0,0,0
89206,10,PAYMENT,1,C1,0,0,M1,0,0,0
89207,10,PAYMENT,1,C4,0,0,M2,0,0,0
89208,10,CASH_OUT,1,C3,1,0,C1,0,2,0
89209,10,PAYMENT,1,C3,2,2,M2,0,0,0
89210,10,PAYMENT,1,C4,2,2,M4,0,0,0
89211,10,PAYMENT,1,C1,1,1,M4,0,0,0
89212,10,CASH_OUT,1,C9,4,4,C1,0,2,0
89213,10,PAYMENT,1,C1,4,4,M1,0,0,0
89214,10,PAYMENT,1,C1,0,0,M1,0,0,0
89215,10,PAYMENT,1,C1,0,0,M8,0,0,0
89216,10,CASH_OUT,2,C1,1,0,C1,0,2,0
89217,10,PAYMENT,1,C3,0,0,M1,0,0,0
89218,10,DEBIT,1,C1,2,2,C8,1,1,0
89219,10,CASH_OUT,3,C3,2,0,C9,5,5,0
89220,10,CASH_OUT,1,C7,0,0,C1,4,4,0
89221,10,CASH_OUT,1,C1,0,0,C5,5,5,0
89222,10,CASH_OUT,1,C4,0,0,C1,5,5,0
89223,10,CASH_OUT,1,C1,0,0,C4,5,5,0
89224,10,CASH_OUT,1,C6,0,0,C9,4,4,0
89225,10,CASH_OUT,1,C1,0,0,C1,3,3,0
89226,10,CASH_OUT,1,C2,0,0,C1,2,2,0
89227,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89228,10,CASH_OUT,1,C2,0,0,C1,2,3,0
89229,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89230,10,DEBIT,1,C1,5,5,C7,5,5,0
89231,10,TRANSFER,4,C1,5,5,C7,4,5,0
89232,10,TRANSFER,5,C1,5,3,C3,6,6,0
89233,10,TRANSFER,4,C8,3,0,C7,4,5,0
89234,10,TRANSFER,1,C2,0,0,C5,2,3,0
89235,10,TRANSFER,3,C1,0,0,C2,5,5,0
89236,10,TRANSFER,1,C1,0,0,C1,1,1,0
89237,10,TRANSFER,4,C1,0,0,C1,9,8,0
89238,10,TRANSFER,1,C2,0,0,C1,9,9,0
89239,10,TRANSFER,2,C6,0,0,C1,2,4,0
89240,10,TRANSFER,1,C7,0,0,C7,4,4,0
89241,10,TRANSFER,2,C8,0,0,C1,5,5,1
89242,10,TRANSFER,2,C7,0,0,C3,3,4,0
89243,10,TRANSFER,2,C1,0,0,C1,4,4,0
89244,10,TRANSFER,2,C3,0,0,C5,4,5,0
89245,10,TRANSFER,5,C1,0,0,C1,6,6,0
89246,10,TRANSFER,1,C1,0,0,C7,2,2,0
89247,10,TRANSFER,4,C3,0,0,C2,4,5,0
89248,10,TRANSFER,2,C1,0,0,C1,5,5,0
89249,10,CASH_OUT,1,C3,1,0,C1,4,4,0
89250,10,CASH_OUT,1,C7,1,1,C7,1,1,0
89251,10,PAYMENT,1,C3,1,1,M4,0,0,0
89252,10,CASH_OUT,2,C3,1,0,C6,2,3,0
89253,10,CASH_IN,1,C4,1,2,C1,3,3,0
89254,10,CASH_OUT,2,C1,2,0,C6,4,4,0
89255,10,PAYMENT,1,C2,1,1,M1,0,0,0
89256,10,PAYMENT,1,C8,1,1,M3,0,0,0
89257,10,TRANSFER,4,C1,1,0,C3,1,4,0
89258,10,TRANSFER,6,C1,0,0,C1,5,6,0
89259,10,CASH_IN,1,C1,2,2,C1,2,2,0
89260,10,CASH_OUT,1,C1,1,0,C1,5,5,0
89261,10,PAYMENT,1,C1,1,1,M9,0,0,0
89262,10,PAYMENT,1,C2,1,1,M1,0,0,0
89263,10,CASH_IN,1,C3,1,2,C2,4,4,0
89264,10,CASH_OUT,1,C1,2,2,C1,5,4,0
89265,10,PAYMENT,1,C1,2,2,M1,0,0,0
89266,10,PAYMENT,1,C1,2,2,M1,0,0,0
89267,10,PAYMENT,1,C1,1,0,M9,0,0,0
89268,10,PAYMENT,1,C2,0,0,M1,0,0,0
89269,10,PAYMENT,1,C4,0,0,M6,0,0,0
89270,10,PAYMENT,1,C2,0,0,M1,0,0,0
89271,10,PAYMENT,1,C1,0,0,M3,0,0,0
89272,10,PAYMENT,1,C1,0,0,M4,0,0,0
89273,10,PAYMENT,1,C1,0,0,M8,0,0,0
89274,10,PAYMENT,1,C7,0,0,M8,0,0,0
89275,10,PAYMENT,1,C1,0,0,M5,0,0,0
89276,10,PAYMENT,1,C1,0,0,M1,0,0,0
89277,10,PAYMENT,1,C8,0,0,M1,0,0,1
89278,10,PAYMENT,1,C1,0,0,M6,0,0,0
89279,10,PAYMENT,1,C1,0,0,M2,0,0,0
89280,10,PAYMENT,1,C9,0,0,M7,0,0,0
89281,10,PAYMENT,1,C1,0,0,M1,0,0,0
89282,10,PAYMENT,1,C1,0,0,M1,0,0,0
89283,10,PAYMENT,1,C3,0,0,M1,0,0,0
89284,10,PAYMENT,1,C1,0,0,M2,0,0,0
89285,10,PAYMENT,1,C1,0,0,M2,0,0,0
89286,10,PAYMENT,1,C8,0,0,M1,0,0,0
89287,10,CASH_OUT,1,C9,1,0,C1,2,4,0
89288,10,PAYMENT,1,C3,1,1,M7,0,0,0
89289,10,PAYMENT,1,C1,2,2,M9,0,0,0
89290,10,CASH_OUT,1,C1,1,0,C1,1,1,0
89291,10,PAYMENT,1,C9,2,2,M1,0,0,0
89292,10,CASH_OUT,1,C1,1,0,C2,0,1,0
89293,10,CASH_IN,1,C1,1,1,C1,0,0,0
89294,10,PAYMENT,1,C5,1,1,M1,0,0,0
89295,10,PAYMENT,1,C1,1,0,M1,0,0,0
89296,10,CASH_OUT,3,C2,1,0,C1,0,3,0
89297,10,PAYMENT,1,C4,1,1,M1,0,0,0
89298,10,PAYMENT,1,C2,1,0,M3,0,0,0
89299,10,CASH_IN,1,C6,0,1,C5,2,2,0
89300,10,CASH_IN,1,C4,1,2,C9,2,1,0
89301,10,CASH_IN,1,C1,2,2,C1,3,3,0
89302,10,CASH_IN,3,C1,2,4,C5,5,5,0
89303,10,CASH_IN,1,C4,4,4,C1,3,3,0
89304,10,CASH_IN,2,C1,4,4,C1,6,6,0
89305,10,CASH_IN,1,C2,4,4,C1,4,4,0
89306,10,CASH_IN,1,C1,4,4,C1,4,4,0
89307,10,CASH_IN,1,C1,4,4,C4,2,1,0
89308,10,CASH_IN,1,C1,4,4,C1,5,5,0
89309,10,CASH_IN,1,C8,4,4,C1,5,4,0
89310,10,CASH_IN,2,C6,4,5,C2,5,4,0
89311,10,CASH_IN,1,C3,5,5,C1,4,4,0
89312,10,CASH_OUT,1,C1,1,0,C2,4,4,0
89313,10,CASH_IN,1,C1,1,2,C9,2,2,0
89314,10,PAYMENT,1,C2,1,1,M6,0,0,0
89315,10,CASH_OUT,1,C1,2,0,C1,4,4,0
89316,10,PAYMENT,1,C6,0,0,M1,0,0,0
89317,10,CASH_IN,1,C1,1,2,C2,1,0,0
89318,10,CASH_IN,2,C7,1,3,C8,2,0,0
89319,10,PAYMENT,1,C8,1,0,M1,0,0,0
89320,10,CASH_IN,1,C1,1,2,C1,0,0,0
89321,10,CASH_IN,3,C2,1,3,C1,1,0,0
89322,10,PAYMENT,1,C1,3,3,M8,0,0,0
89323,10,PAYMENT,1,C1,1,1,M1,0,0,0
89324,10,CASH_IN,2,C1,1,2,C7,4,4,0
89325,10,CASH_IN,2,C1,1,2,C7,2,0,0
89326,10,PAYMENT,1,C2,2,2,M1,0,0,0
89327,10,TRANSFER,1,C3,1,1,C4,1,1,0
89328,10,CASH_OUT,1,C1,1,0,C1,0,2,0
89329,10,CASH_OUT,2,C9,4,4,C2,2,3,0
89330,10,CASH_OUT,1,C1,4,4,C1,4,4,0
89331,10,TRANSFER,3,C1,1,0,C1,0,3,0
89332,10,PAYMENT,1,C5,1,0,M1,0,0,0
89333,10,CASH_OUT,1,C1,1,0,C1,1,2,0
89334,10,CASH_OUT,1,C1,1,0,C2,0,2,0
89335,10,PAYMENT,1,C1,0,0,M1,0,0,0
89336,10,CASH_OUT,1,C5,2,0,C1,2,2,0
89337,10,PAYMENT,1,C6,4,4,M2,0,0,0
89338,10,PAYMENT,1,C1,4,4,M1,0,0,0
89339,10,CASH_OUT,1,C8,1,0,C1,3,4,0
89340,10,PAYMENT,1,C1,0,0,M2,0,0,0
89341,10,PAYMENT,1,C1,1,0,M2,0,0,0
89342,10,CASH_OUT,1,C2,2,2,C7,4,4,0
89343,10,CASH_OUT,1,C4,2,2,C1,2,2,0
89344,10,CASH_OUT,4,C1,4,2,C4,0,4,0
89345,10,PAYMENT,1,C9,2,2,M1,0,0,0
89346,10,PAYMENT,1,C2,2,2,M2,0,0,0
89347,10,CASH_IN,1,C1,2,2,C1,1,0,0
89348,10,PAYMENT,1,C1,2,2,M8,0,0,0
89349,10,PAYMENT,1,C1,1,1,M3,0,0,0
89350,10,CASH_OUT,3,C1,1,0,C1,4,5,0
89351,10,CASH_OUT,1,C1,0,0,C7,5,5,0
89352,10,CASH_OUT,1,C1,0,0,C1,3,4,0
89353,10,CASH_OUT,2,C7,0,0,C6,4,4,1
89354,10,CASH_OUT,1,C8,0,0,C1,8,6,0
89355,10,CASH_OUT,1,C1,0,0,C7,5,5,0
89356,10,CASH_OUT,1,C5,0,0,C4,2,4,0
89357,10,CASH_OUT,1,C1,0,0,C1,5,5,0
89358,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89359,10,CASH_OUT,2,C1,0,0,C1,3,4,0
89360,10,CASH_OUT,1,C1,0,0,C1,2,2,0
89361,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89362,10,CASH_OUT,1,C1,0,0,C1,6,6,0
89363,10,CASH_OUT,1,C1,0,0,C8,4,4,0
89364,10,CASH_OUT,1,C1,0,0,C1,4,4,1
89365,10,CASH_OUT,3,C5,0,0,C3,4,5,0
89366,10,CASH_OUT,1,C8,0,0,C1,4,4,0
89367,10,CASH_OUT,2,C9,0,0,C8,3,4,0
89368,10,CASH_OUT,1,C1,0,0,C5,3,4,0
89369,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89370,10,CASH_OUT,2,C1,0,0,C1,4,4,0
89371,10,CASH_OUT,1,C3,0,0,C1,4,4,0
89372,10,CASH_OUT,1,C4,0,0,C2,1,1,0
89373,10,CASH_OUT,1,C6,0,0,C9,5,5,0
89374,10,CASH_OUT,2,C2,0,0,C1,2,4,0
89375,10,CASH_OUT,1,C2,0,0,C1,2,3,0
89376,10,CASH_OUT,1,C2,0,0,C1,4,4,0
89377,10,CASH_OUT,2,C4,0,0,C4,3,4,0
89378,10,CASH_OUT,1,C1,0,0,C1,2,2,0
89379,10,CASH_OUT,1,C1,0,0,C1,5,5,0
89380,10,CASH_OUT,1,C1,0,0,C1,2,3,0
89381,10,CASH_OUT,2,C4,0,0,C3,4,5,0
89382,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89383,10,CASH_OUT,1,C1,0,0,C9,1,1,0
89384,10,CASH_OUT,1,C4,0,0,C1,4,4,0
89385,10,CASH_OUT,1,C2,0,0,C1,2,3,0
89386,10,CASH_OUT,1,C2,0,0,C1,2,2,0
89387,10,CASH_OUT,1,C1,0,0,C2,4,4,0
89388,10,CASH_OUT,1,C1,0,0,C1,1,1,0
89389,10,CASH_OUT,1,C1,0,0,C1,5,5,0
89390,10,CASH_OUT,1,C7,0,0,C1,1,2,0
89391,10,CASH_OUT,2,C9,0,0,C1,4,4,0
89392,10,CASH_OUT,1,C2,0,0,C2,2,2,0
89393,10,CASH_OUT,1,C1,0,0,C7,2,2,0
89394,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89395,10,CASH_OUT,1,C3,0,0,C7,5,5,0
89396,10,CASH_OUT,1,C1,0,0,C6,6,6,0
89397,10,CASH_OUT,3,C2,0,0,C2,5,5,0
89398,10,CASH_OUT,1,C5,0,0,C1,4,4,0
89399,10,CASH_OUT,1,C1,0,0,C1,1,1,1
89400,10,CASH_OUT,1,C1,0,0,C1,3,4,0
89401,10,CASH_OUT,2,C1,0,0,C4,4,4,0
89402,10,CASH_OUT,1,C2,0,0,C1,2,4,0
89403,10,CASH_OUT,2,C1,0,0,C9,3,4,0
89404,10,CASH_OUT,1,C1,0,0,C1,2,2,0
89405,10,CASH_OUT,2,C2,0,0,C8,8,6,0
89406,10,CASH_OUT,2,C1,0,0,C2,4,4,0
89407,10,CASH_OUT,1,C6,0,0,C1,1,2,0
89408,10,CASH_OUT,1,C5,0,0,C6,5,5,0
89409,10,CASH_OUT,1,C1,0,0,C5,2,2,0
89410,10,CASH_OUT,1,C2,0,0,C1,2,3,0
89411,10,CASH_OUT,1,C4,0,0,C1,2,2,0
89412,10,CASH_OUT,1,C2,0,0,C1,3,3,0
89413,10,CASH_OUT,1,C1,0,0,C1,2,2,0
89414,10,CASH_OUT,2,C1,0,0,C1,5,5,0
89415,10,CASH_OUT,1,C1,0,0,C5,5,5,0
89416,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89417,10,CASH_OUT,1,C1,0,0,C8,2,2,0
89418,10,CASH_OUT,1,C6,0,0,C1,3,3,0
89419,10,CASH_OUT,1,C1,0,0,C3,1,2,0
89420,10,CASH_OUT,1,C8,0,0,C2,4,4,0
89421,10,CASH_OUT,1,C9,0,0,C1,4,4,0
89422,10,CASH_OUT,2,C1,0,0,C1,5,5,0
89423,10,CASH_OUT,1,C1,0,0,C7,3,4,0
89424,10,CASH_OUT,1,C1,0,0,C2,2,2,0
89425,10,CASH_OUT,1,C1,0,0,C2,2,2,0
89426,10,CASH_OUT,2,C1,0,0,C1,4,4,0
89427,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89428,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89429,10,CASH_OUT,1,C1,0,0,C1,2,3,0
89430,10,CASH_OUT,2,C1,0,0,C2,4,4,0
89431,10,CASH_OUT,1,C1,0,0,C4,5,5,0
89432,10,CASH_OUT,2,C1,0,0,C1,4,4,0
89433,10,CASH_OUT,1,C3,0,0,C4,2,2,0
89434,10,CASH_OUT,1,C1,0,0,C5,4,4,0
89435,10,CASH_OUT,1,C3,0,0,C2,1,2,0
89436,10,CASH_OUT,1,C6,0,0,C7,3,3,0
89437,10,CASH_OUT,1,C2,0,0,C1,3,3,0
89438,10,CASH_OUT,1,C5,0,0,C1,4,4,0
89439,10,CASH_OUT,1,C1,0,0,C7,2,2,0
89440,10,CASH_OUT,1,C1,0,0,C2,4,4,0
89441,10,CASH_OUT,1,C9,0,0,C5,5,5,0
89442,10,CASH_OUT,2,C9,0,0,C8,5,5,0
89443,10,CASH_OUT,1,C1,0,0,C2,1,1,0
89444,10,CASH_OUT,1,C1,0,0,C2,2,2,0
89445,10,CASH_OUT,1,C2,0,0,C2,2,4,0
89446,10,CASH_OUT,3,C1,0,0,C4,5,5,0
89447,10,CASH_OUT,2,C1,0,0,C1,8,6,0
89448,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89449,10,CASH_OUT,2,C1,0,0,C4,2,3,0
89450,10,CASH_OUT,1,C1,0,0,C1,2,2,0
89451,10,CASH_OUT,2,C7,0,0,C5,2,3,0
89452,10,CASH_OUT,3,C8,0,0,C3,4,5,0
89453,10,CASH_OUT,1,C8,0,0,C1,2,2,0
89454,10,CASH_OUT,1,C9,0,0,C2,4,4,0
89455,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89456,10,CASH_OUT,3,C1,0,0,C1,4,5,0
89457,10,CASH_OUT,2,C1,0,0,C7,8,6,0
89458,10,CASH_OUT,2,C5,0,0,C5,5,5,0
89459,10,CASH_OUT,1,C1,0,0,C1,2,2,0
89460,10,CASH_OUT,1,C1,0,0,C2,1,1,0
89461,10,CASH_OUT,1,C2,0,0,C3,2,4,0
89462,10,CASH_OUT,1,C4,0,0,C4,3,2,0
89463,10,CASH_OUT,1,C5,0,0,C7,5,5,0
89464,10,CASH_OUT,2,C1,0,0,C4,5,5,0
89465,10,CASH_OUT,1,C2,0,0,C9,6,6,0
89466,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89467,10,CASH_OUT,2,C6,0,0,C9,3,4,0
89468,10,CASH_OUT,1,C1,0,0,C1,2,3,0
89469,10,CASH_OUT,1,C7,0,0,C1,2,3,0
89470,10,CASH_OUT,1,C1,0,0,C3,2,2,0
89471,10,CASH_OUT,1,C1,0,0,C1,2,2,0
89472,10,CASH_OUT,1,C1,0,0,C1,2,2,0
89473,10,CASH_OUT,1,C7,0,0,C1,8,6,0
89474,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89475,10,CASH_OUT,1,C1,0,0,C1,5,5,0
89476,10,CASH_OUT,1,C1,0,0,C7,3,4,0
89477,10,CASH_OUT,1,C4,0,0,C1,2,3,0
89478,10,CASH_OUT,1,C2,0,0,C1,2,2,0
89479,10,CASH_OUT,1,C2,0,0,C1,3,3,0
89480,10,CASH_OUT,1,C1,0,0,C1,2,2,0
89481,10,CASH_OUT,1,C1,0,0,C8,3,3,0
89482,10,CASH_OUT,1,C1,0,0,C1,2,3,0
89483,10,CASH_OUT,1,C1,0,0,C2,2,2,0
89484,10,CASH_OUT,1,C1,0,0,C2,4,4,0
89485,10,CASH_OUT,2,C2,0,0,C1,4,4,0
89486,10,CASH_OUT,1,C1,0,0,C1,4,4,0
89487,10,CASH_OUT,1,C2,0,0,C1,2,2,0
